"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_p75"
34017015900,"West New York, NJ",52204
36061004500,"Lower Manhattan, New York, NY",52198
36081086300,"Queens County, NY",52188
36081003300,"Queens County, NY",52162
36047040500,"Kings County, NY",52159
36081010600,"Queens County, NY",52150
36061003601,"Bowery, New York, NY",52144
34023003800,"Carteret, NJ",52128
36081077905,"Queens County, NY",52088
36081146300,"Queens County, NY",52087
36005035000,"Bronx County, NY",52077
36047014700,"Kings County, NY",52057
36047012901,"Kings County, NY",52057
36081073700,"Queens County, NY",52056
36085008100,"Richmond County, NY",52053
36085006400,"Richmond County, NY",52049
36005026602,"Bronx County, NY",52031
36047051800,"Kings County, NY",52007
36047027200,"Kings County, NY",52001
34023003300,"Perth Amboy, NJ",52000
36061007900,"Lower Manhattan, New York, NY",51975
34013019500,"Maplewood, NJ",51937
36081103202,"Queens County, NY",51935
36047049800,"Kings County, NY",51916
36047096600,"Kings County, NY",51916
36061005502,"Lower Manhattan, New York, NY",51882
36061015400,"Upper East Side, New York, NY",51873
36047000501,"Kings County, NY",51843
34017007100,"Journal Square, Jersey City, NJ",51834
36061003800,"East Village, New York, NY",51812
34017014502,"North Bergen, NJ",51789
36085023900,"Richmond County, NY",51769
36059517101,"Glen Cove, NY",51740
36081112300,"Queens County, NY",51735
36061016800,"Upper Manhattan, New York, NY",51731
36047020000,"Kings County, NY",51724
36061015802,"East Harlem, New York, NY",51710
34017019100,"Hoboken, NJ",51669
34023002101,"Metuchen, NJ",51652
34039036100,"Winfield, NJ",51632
36047011400,"Kings County, NY",51621
36081018501,"Queens County, NY",51599
36081100802,"Queens County, NY",51574
36081055700,"Queens County, NY",51571
36085014100,"Richmond County, NY",51559
36061011500,"Hell's Kitchen, New York, NY",51549
36061012500,"Midtown, New York, NY",51547
36081039900,"Queens County, NY",51493
34017015201,"West New York, NJ",51487
36061015700,"Upper West Side, New York, NY",51478
36047006200,"Kings County, NY",51472
34013019400,"Maplewood, NJ",51472
36081040200,"Queens County, NY",51469
36085032300,"Richmond County, NY",51441
36047057900,"Kings County, NY",51400
36047047000,"Kings County, NY",51398
36081007500,"Queens County, NY",51392
34017016300,"Union City, NJ",51387
36047040800,"Kings County, NY",51386
36081058100,"Queens County, NY",51378
36061019900,"Upper Manhattan, New York, NY",51377
36061004800,"Gramercy Park, New York, NY",51325
34013014500,"Belleville, NJ",51318
36081010200,"Queens County, NY",51308
36047048600,"Kings County, NY",51292
36061015200,"Upper East Side, New York, NY",51288
36061009000,"Midtown, New York, NY",51285
34039030802,"Elizabeth, NJ",51282
36047016900,"Kings County, NY",51276
34013019300,"South Orange, NJ",51267
34017007700,"Newport, Jersey City, NJ",51248
36005025600,"Bronx County, NY",51218
36047014300,"Kings County, NY",51205
36085000600,"Richmond County, NY",51201
36005039100,"Bronx County, NY",51168
36081012500,"Queens County, NY",51166
36047118600,"Kings County, NY",51164
36081084900,"Queens County, NY",51143
34013016500,"Montclair, NJ",51123
36061017300,"Upper West Side, New York, NY",51108
36047016700,"Kings County, NY",51101
36081048300,"Queens County, NY",51094
36005026500,"Bronx County, NY",51085
36085031901,"Richmond County, NY",51080
36061009600,"Midtown, New York, NY",51068
36085011402,"Richmond County, NY",51057
34017018702,"Hoboken, NJ",51022
34013014700,"Belleville, NJ",51022
36061005501,"Lower Manhattan, New York, NY",51020
36005015300,"Bronx County, NY",51015
36085007500,"Richmond County, NY",51005
36081015400,"Queens County, NY",51005
34039034500,"Linden, NJ",50960
36005008700,"Bronx County, NY",50951
36081016600,"Queens County, NY",50912
34013019900,"Maplewood, NJ",50895
36005042901,"Bronx County, NY",50881
36047024400,"Kings County, NY",50880
36047025000,"Kings County, NY",50870
36061021100,"Upper Manhattan, New York, NY",50869
34017011000,"Constable Hook, Bayonne, NJ",50861
36047015100,"Kings County, NY",50858
36081023500,"Queens County, NY",50855
36005032400,"Bronx County, NY",50831
36047024000,"Kings County, NY",50822
36081054800,"Queens County, NY",50808
34017005600,"Greenville, Jersey City, NJ",50769
36081018300,"Queens County, NY",50759
36047059800,"Kings County, NY",50757
36047000700,"Kings County, NY",50709
36059303900,"Westbury, NY",50686
36081040900,"Queens County, NY",50679
36061005000,"Gramercy Park, New York, NY",50672
34023003600,"Carteret, NJ",50669
34013016400,"Montclair, NJ",50664
36005023800,"Bronx County, NY",50659
36005028500,"Bronx County, NY",50605
36047046202,"Kings County, NY",50594
36047035700,"Kings County, NY",50548
36081099802,"Queens County, NY",50531
36081022002,"Queens County, NY",50517
36081028100,"Queens County, NY",50496
36047049000,"Kings County, NY",50493
36061008800,"Midtown, New York, NY",50485
36085022300,"Richmond County, NY",50458
36081118500,"Queens County, NY",50454
36005033201,"Bronx County, NY",50453
36061005800,"Midtown, New York, NY",50450
36081033700,"Queens County, NY",50437
36061002602,"Alphabet City, New York, NY",50420
36119001402,"Lincoln Park, Yonkers, NY",50371
36081000400,"Queens County, NY",50360
36061018700,"Bloomingdale, New York, NY",50348
36061002800,"Alphabet City, New York, NY",50337
34017017500,"Union City, NJ",50333
36047007400,"Kings County, NY",50329
36047118400,"Kings County, NY",50321
36005042300,"Bronx County, NY",50307
36081053200,"Queens County, NY",50305
36085021300,"Richmond County, NY",50276
36047096800,"Kings County, NY",50263
36047074000,"Kings County, NY",50256
36081006501,"Queens County, NY",50229
36061013100,"Midtown, New York, NY",50201
36081054700,"Queens County, NY",50198
36081055300,"Queens County, NY",50188
36047095600,"Kings County, NY",50175
36047049200,"Kings County, NY",50172
36047014900,"Kings County, NY",50171
34013006800,"Ironbound District, Newark, NJ",50153
36005022200,"Bronx County, NY",50147
34017002800,"McGinley Square, Jersey City, NJ",50128
36061006300,"Lower Manhattan, New York, NY",50124
36059404901,"Elmont, NY",50101
36047039300,"Kings County, NY",50093
36047053400,"Kings County, NY",50089
36081007900,"Queens County, NY",50055
36061014500,"Lincoln Square, New York, NY",50051
36081054900,"Queens County, NY",50037
36081116300,"Queens County, NY",50015
36059404902,"Elmont, NY",50010
36047007800,"Kings County, NY",50005
34039032400,"Hillside, NJ",50003
36061002500,"Lower Manhattan, New York, NY",49983
36061027300,"Upper Manhattan, New York, NY",49971
36047012100,"Kings County, NY",49960
36061025100,"Upper Manhattan, New York, NY",49955
36061015300,"Lincoln Square, New York, NY",49954
36061016900,"Upper West Side, New York, NY",49941
36047053000,"Kings County, NY",49928
36047009200,"Kings County, NY",49912
36059409800,"Elmont, NY",49885
36081013800,"Queens County, NY",49878
36061030300,"Inwood, New York, NY",49850
36005040701,"Bronx County, NY",49846
36119003500,"North Side, Mount Vernon, NY",49842
36061000700,"Lower Manhattan, New York, NY",49806
36081053401,"Queens County, NY",49799
34017019400,"Hoboken, NJ",49763
34003023401,"Hackensack, NJ",49754
36047015500,"Kings County, NY",49752
36005004001,"Bronx County, NY",49736
34039030200,"Elizabeth, NJ",49678
36061007700,"Lower Manhattan, New York, NY",49677
36081002200,"Queens County, NY",49665
36047000200,"Kings County, NY",49662
36061004700,"Lower Manhattan, New York, NY",49641
36005022101,"Bronx County, NY",49631
34017000300,"The Heights, Jersey City, NJ",49603
36081054200,"Queens County, NY",49584
36047011200,"Kings County, NY",49548
36047011700,"Kings County, NY",49511
36047050803,"Kings County, NY",49503
36047090000,"Kings County, NY",49484
36061001300,"Lower Manhattan, New York, NY",49475
36005041100,"Bronx County, NY",49473
36047053900,"Kings County, NY",49460
34023005000,"Perth Amboy, NJ",49444
34013015400,"Bloomfield, NJ",49419
34003002100,"Alpine, NJ",49417
34003041301,"Palisades Park, NJ",49417
34017032400,"West New York, NJ",49415
34013014400,"Belleville, NJ",49380
34039034700,"Linden, NJ",49352
36061003400,"Alphabet City, New York, NY",49335
34039031903,"Elizabeth, NJ",49324
34017001701,"West Side, Jersey City, NJ",49321
36081001000,"Queens County, NY",49303
34017001400,"The Heights, Jersey City, NJ",49300
36059414501,"Freeport, NY",49296
36005036000,"Bronx County, NY",49291
36061014601,"Upper East Side, New York, NY",49266
36081001400,"Queens County, NY",49260
36047021900,"Kings County, NY",49247
36061004900,"Lower Manhattan, New York, NY",49206
36081049302,"Queens County, NY",49197
36047015300,"Kings County, NY",49193
34017016400,"Union City, NJ",49188
36061030700,"Inwood, New York, NY",49166
36047010800,"Kings County, NY",49158
36061007100,"Lower Manhattan, New York, NY",49135
34017015801,"West New York, NJ",49107
36047099600,"Kings County, NY",49094
34017007000,"Downtown Jersey City, Jersey City, NJ",49064
36061027100,"Fort George, New York, NY",49063
36047019200,"Kings County, NY",49057
36081004300,"Queens County, NY",49052
36059407302,"Uniondale, NY",49025
36119005702,"New Rochelle, NY",49018
34017004000,"West Side, Jersey City, NJ",48990
34039039800,"Elizabeth, NJ",48962
36047024200,"Kings County, NY",48955
36119003600,"North Side, Mount Vernon, NY",48945
34023004600,"Perth Amboy, NJ",48945
36047117601,"Kings County, NY",48925
34023002701,"Avenel, Woodbridge Township, NJ",48919
36047005800,"Kings County, NY",48916
36047042000,"Kings County, NY",48907
34003054400,"Teaneck, NJ",48898
34013016900,"Montclair, NJ",48884
36005031800,"Bronx County, NY",48879
34003019303,"Palisades Park, NJ",48855
34017002700,"West Side, Jersey City, NJ",48821
36081005700,"Queens County, NY",48805
36047051100,"Kings County, NY",48759
34017018000,"Weehawken, NJ",48747
34013018900,"City of Orange, NJ",48697
36081085300,"Queens County, NY",48675
34039031100,"Elizabeth, NJ",48625
36081013200,"Queens County, NY",48602
36081010400,"Queens County, NY",48600
36081060000,"Queens County, NY",48574
34017004800,"Hackensack River Waterfront, Jersey City, NJ",48573
36047102600,"Kings County, NY",48567
36047057200,"Kings County, NY",48558
36061004000,"Lower Manhattan, New York, NY",48556
36081044302,"Queens County, NY",48553
36047050700,"Kings County, NY",48507
34023004200,"Perth Amboy, NJ",48493
36081029300,"Queens County, NY",48467
34017016000,"West New York, NJ",48432
34017007500,"Downtown Jersey City, Jersey City, NJ",48422
36047036200,"Kings County, NY",48401
36085002100,"Richmond County, NY",48364
36061006900,"Lower Manhattan, New York, NY",48352
36081049200,"Queens County, NY",48351
34017015500,"West New York, NJ",48328
36061008100,"Midtown, New York, NY",48311
34039031700,"Elizabeth, NJ",48310
36081005900,"Queens County, NY",48300
36081021600,"Queens County, NY",48263
34039030500,"Elizabeth, NJ",48252
34017019000,"Hoboken, NJ",48228
36061006700,"Lower Manhattan, New York, NY",48223
36047069200,"Kings County, NY",48219
36085010500,"Richmond County, NY",48209
36047022400,"Kings County, NY",48206
36081037300,"Queens County, NY",48196
34031180100,"Paterson, NJ",48185
36059412900,"Baldwin, NY",48169
36081039800,"Queens County, NY",48133
36047014500,"Kings County, NY",48121
36005027700,"Bronx County, NY",48095
34017006300,"Greenville, Jersey City, NJ",48066
34013017000,"Montclair, NJ",48054
36061007800,"Midtown, New York, NY",48024
34039035500,"Rahway, NJ",48019
36081055100,"Queens County, NY",47984
36061023801,"Roosevelt Island, New York, NY",47971
36047023800,"Kings County, NY",47937
36005028700,"Bronx County, NY",47926
36081011600,"Queens County, NY",47900
36061026100,"Upper Manhattan, New York, NY",47881
36005019400,"Bronx County, NY",47866
34031175602,"Passaic, NJ",47849
34017016600,"Union City, NJ",47843
36081066000,"Queens County, NY",47843
36061017900,"Upper West Side, New York, NY",47801
36047067600,"Kings County, NY",47796
34013000100,"Forest Hill, Newark, NJ",47781
36005007000,"Bronx County, NY",47735
36047021600,"Kings County, NY",47733
36047012000,"Kings County, NY",47700
36047049900,"Kings County, NY",47689
36047112000,"Kings County, NY",47653
36047093200,"Kings County, NY",47639
36005042902,"Bronx County, NY",47637
36047048800,"Kings County, NY",47624
34013003100,"Springfield/Belmont, Newark, NJ",47621
36081043702,"Queens County, NY",47617
34031175703,"Passaic, NJ",47614
36005020400,"Bronx County, NY",47599
36047003300,"Kings County, NY",47593
36081015801,"Queens County, NY",47591
36061006600,"Midtown, New York, NY",47574
34017017300,"Union City, NJ",47566
34017017400,"Union City, NJ",47559
34017016800,"Union City, NJ",47558
36005042100,"Bronx County, NY",47519
36047083800,"Kings County, NY",47518
34031175701,"Passaic, NJ",47498
36047067800,"Kings County, NY",47487
36081036500,"Queens County, NY",47474
36047015900,"Kings County, NY",47472
36061014900,"Lincoln Square, New York, NY",47443
34003023502,"Hackensack, NJ",47376
34017017600,"Union City, NJ",47369
36005022401,"Bronx County, NY",47341
36047055300,"Kings County, NY",47291
36081048200,"Queens County, NY",47267
36081065400,"Queens County, NY",47244
34017004101,"West Side, Jersey City, NJ",47211
36081020600,"Queens County, NY",47201
34031183000,"Paterson, NJ",47177
36005022800,"Bronx County, NY",47126
36059414201,"Freeport, NY",47111
36081084500,"Queens County, NY",47056
34003015400,"Englewood, NJ",46989
36061000202,"Lower Manhattan, New York, NY",46987
34023004800,"Perth Amboy, NJ",46981
36061002100,"Lower Manhattan, New York, NY",46971
36081015000,"Queens County, NY",46936
36081077908,"Queens County, NY",46925
36005009800,"Bronx County, NY",46914
36047073200,"Kings County, NY",46878
34017010900,"Constable Hook, Bayonne, NJ",46849
36119006300,"New Rochelle, NY",46847
34039035800,"Rahway, NJ",46838
36047051700,"Kings County, NY",46837
34023004100,"Perth Amboy, NJ",46834
36047032800,"Kings County, NY",46808
36061025500,"Upper Manhattan, New York, NY",46799
34031175704,"Passaic, NJ",46782
36047043900,"Kings County, NY",46752
36047040200,"Kings County, NY",46742
36061009700,"Midtown, New York, NY",46734
34013017700,"West Orange, NJ",46732
36047040000,"Kings County, NY",46711
36047067200,"Kings County, NY",46711
36047058900,"Kings County, NY",46711
36061017700,"Upper West Side, New York, NY",46692
36005042800,"Bronx County, NY",46678
36047021100,"Kings County, NY",46657
36061024100,"Upper Manhattan, New York, NY",46640
36081023600,"Queens County, NY",46626
34031175900,"Passaic, NJ",46619
36047006900,"Kings County, NY",46618
36081026902,"Queens County, NY",46602
36081004500,"Queens County, NY",46600
34017001100,"The Heights, Jersey City, NJ",46583
36081040700,"Queens County, NY",46568
36005002702,"Bronx County, NY",46541
36005015800,"Bronx County, NY",46530
36059407402,"Uniondale, NY",46515
36081046700,"Queens County, NY",46497
34013000700,"Lower Roseville, Newark, NJ",46448
34013008800,"Seventh Avenue, Newark, NJ",46432
34003015100,"Englewood, NJ",46427
36081023200,"Queens County, NY",46389
36085017007,"Richmond County, NY",46379
34039031802,"Elizabeth, NJ",46376
34013000900,"Lower Roseville, Newark, NJ",46375
36047009800,"Kings County, NY",46352
34039038602,"Scotch Plains, NJ",46344
36047007500,"Kings County, NY",46336
36047117202,"Kings County, NY",46276
34039031200,"Elizabeth, NJ",46246
36047095000,"Kings County, NY",46236
36081037500,"Queens County, NY",46180
36005041500,"Bronx County, NY",46180
36061005600,"Midtown, New York, NY",46174
36061009200,"Midtown, New York, NY",46152
36061002400,"Lower Manhattan, New York, NY",46089
36081063800,"Queens County, NY",46073
36061018100,"Upper West Side, New York, NY",46069
36081096400,"Queens County, NY",46065
36081044800,"Queens County, NY",46034
36047044800,"Kings County, NY",46029
36081056500,"Queens County, NY",46013
36005009200,"Bronx County, NY",46005
36081022001,"Queens County, NY",45994
36119003000,"South Side, Mount Vernon, NY",45989
36047014100,"Kings County, NY",45973
36047020700,"Kings County, NY",45931
36081046400,"Queens County, NY",45931
36047052000,"Kings County, NY",45931
36005041400,"Bronx County, NY",45915
36047038800,"Kings County, NY",45900
36047046400,"Kings County, NY",45890
36005038900,"Bronx County, NY",45874
36047021700,"Kings County, NY",45871
36047013900,"Kings County, NY",45850
36047114201,"Kings County, NY",45838
36047052500,"Kings County, NY",45826
36081095400,"Queens County, NY",45821
36061012700,"Midtown, New York, NY",45818
34017019200,"Hoboken, NJ",45812
34039035100,"Linden, NJ",45791
36081059000,"Queens County, NY",45767
34023004000,"Perth Amboy, NJ",45765
36047084800,"Kings County, NY",45750
36047011900,"Kings County, NY",45742
36047011600,"Kings County, NY",45695
36081002000,"Queens County, NY",45690
36047023400,"Kings County, NY",45680
36047120800,"Kings County, NY",45670
36081037700,"Queens County, NY",45668
34017003500,"Downtown Jersey City, Jersey City, NJ",45620
36081048500,"Queens County, NY",45607
34003023100,"Hackensack, NJ",45604
34039035900,"Rahway, NJ",45604
36081046800,"Queens County, NY",45583
34031182800,"Paterson, NJ",45581
34013015700,"Bloomfield, NJ",45573
36005027300,"Bronx County, NY",45563
36005042500,"Bronx County, NY",45535
36005043400,"Bronx County, NY",45489
34023008900,"Edison, NJ",45474
36047052300,"Kings County, NY",45474
36061014700,"Lincoln Square, New York, NY",45461
36005007500,"Bronx County, NY",45460
36047049400,"Kings County, NY",45459
36061012100,"Hell's Kitchen, New York, NY",45451
36047082800,"Kings County, NY",45429
36047118201,"Kings County, NY",45401
36061010900,"Garment District, New York, NY",45300
36005022901,"Bronx County, NY",45295
36081076902,"Queens County, NY",45289
36047117800,"Kings County, NY",45261
34039034100,"Roselle, NJ",45244
36081028000,"Queens County, NY",45238
36081011900,"Queens County, NY",45228
36005034000,"Bronx County, NY",45210
36081021400,"Queens County, NY",45190
36005009300,"Bronx County, NY",45185
36081018800,"Queens County, NY",45178
34017001900,"Journal Square, Jersey City, NJ",45170
36047010100,"Kings County, NY",45129
34013009100,"Seventh Avenue, Newark, NJ",45129
34031181900,"Paterson, NJ",45128
36047036400,"Kings County, NY",45113
36047095800,"Kings County, NY",45110
36047101400,"Kings County, NY",45109
36081046000,"Queens County, NY",45107
36061010200,"Midtown, New York, NY",45065
36081045400,"Queens County, NY",45048
36119000202,"Ludlow, Yonkers, NY",45043
36047112600,"Kings County, NY",45024
34017002200,"Historic Downtown, Jersey City, NJ",45019
36047072400,"Kings County, NY",45014
34031125100,"Botany Village, Clifton, NJ",44996
34039030702,"Elizabeth, NJ",44984
36059414202,"Freeport, NY",44976
34017017000,"Union City, NJ",44875
36081061601,"Queens County, NY",44867
36047109800,"Kings County, NY",44858
36005028100,"Bronx County, NY",44849
36005039000,"Bronx County, NY",44815
36081061602,"Queens County, NY",44715
36061027700,"Upper Manhattan, New York, NY",44689
34039034300,"Roselle, NJ",44681
36081032800,"Queens County, NY",44652
36047118800,"Kings County, NY",44636
36081066400,"Queens County, NY",44634
34031175802,"Passaic, NJ",44623
36059407201,"Hempstead, NY",44620
34003054100,"Teaneck, NJ",44588
34023004400,"Perth Amboy, NJ",44580
34013017100,"Montclair, NJ",44578
36081019900,"Queens County, NY",44573
36061001002,"Lower Manhattan, New York, NY",44540
34013007502,"North Ironbound, Newark, NJ",44538
36047087200,"Kings County, NY",44509
36047030500,"Kings County, NY",44497
36119004300,"North Side, Mount Vernon, NY",44497
36005029600,"Bronx County, NY",44457
36081016400,"Queens County, NY",44453
36005013100,"Bronx County, NY",44441
36005034400,"Bronx County, NY",44435
36047078400,"Kings County, NY",44409
36081015802,"Queens County, NY",44406
34017004900,"West Side, Jersey City, NJ",44390
36119001303,"Park Hill, Yonkers, NY",44317
36061012000,"Lenox Hill, New York, NY",44316
36081058000,"Queens County, NY",44300
36081052400,"Queens County, NY",44281
36081063000,"Queens County, NY",44236
36059411100,"Inwood, NY",44209
36061019100,"Bloomingdale, New York, NY",44190
36047050400,"Kings County, NY",44145
36047099400,"Kings County, NY",44140
36047022800,"Kings County, NY",44131
36081010500,"Queens County, NY",44106
36085004000,"Richmond County, NY",44093
36081026200,"Queens County, NY",44009
36061010400,"Midtown, New York, NY",43986
34017002000,"Journal Square, Jersey City, NJ",43977
34039036000,"Rahway, NJ",43977
36061010000,"Midtown East, New York, NY",43974
36005007800,"Bronx County, NY",43952
36061013700,"Midtown, New York, NY",43894
36047055700,"Kings County, NY",43878
34031182200,"Paterson, NJ",43874
34017007400,"The Waterfront, Jersey City, NJ",43872
36061018500,"Upper West Side, New York, NY",43867
36059407301,"Uniondale, NY",43859
34017003100,"Bergen/Lafayette, Jersey City, NJ",43856
36005023703,"Bronx County, NY",43832
36005043000,"Bronx County, NY",43824
36081052800,"Queens County, NY",43819
36061007300,"Lower Manhattan, New York, NY",43814
36061027900,"Fort George, New York, NY",43809
36047118202,"Kings County, NY",43801
36081086500,"Queens County, NY",43794
36005043600,"Bronx County, NY",43779
36047095400,"Kings County, NY",43762
36081026600,"Queens County, NY",43759
36061025300,"Upper Manhattan, New York, NY",43747
36005005002,"Bronx County, NY",43730
36061020500,"Upper Manhattan, New York, NY",43716
34017018400,"Hoboken, NJ",43674
36005023501,"Bronx County, NY",43640
36081068000,"Queens County, NY",43625
36047052600,"Kings County, NY",43595
36081050202,"Queens County, NY",43584
36047152200,"Kings County, NY",43573
34013019100,"South Orange, NJ",43545
34031182700,"Paterson, NJ",43543
36081065600,"Queens County, NY",43521
36085000900,"Richmond County, NY",43497
36061020600,"East Harlem, New York, NY",43471
36047041500,"Kings County, NY",43459
36005036300,"Bronx County, NY",43452
36047049300,"Kings County, NY",43431
34039034200,"Roselle, NJ",43413
36081001800,"Queens County, NY",43393
36061029100,"Inwood, New York, NY",43378
36081003900,"Queens County, NY",43374
36061018300,"Upper West Side, New York, NY",43355
36005026702,"Bronx County, NY",43343
36047018300,"Kings County, NY",43342
36005005902,"Bronx County, NY",43333
36081034700,"Queens County, NY",43296
36047051300,"Kings County, NY",43274
36047077200,"Kings County, NY",43271
36005038500,"Bronx County, NY",43239
36047005300,"Kings County, NY",43199
36061022301,"Harlem, New York, NY",43186
36047084000,"Kings County, NY",43149
36081046600,"Queens County, NY",43144
36047119600,"Kings County, NY",43115
36047013500,"Kings County, NY",43070
36005021601,"Bronx County, NY",43025
36085007400,"Richmond County, NY",43006
36047097400,"Kings County, NY",43002
36061015100,"Lincoln Square, New York, NY",42999
36005040702,"Bronx County, NY",42966
36047001300,"Kings County, NY",42962
36005039400,"Bronx County, NY",42929
36005023600,"Bronx County, NY",42926
36047072200,"Kings County, NY",42909
36047068000,"Kings County, NY",42866
36005044200,"Bronx County, NY",42849
34013019700,"Maplewood, NJ",42830
36047052700,"Kings County, NY",42827
36005003300,"Bronx County, NY",42757
36081008300,"Queens County, NY",42755
36005039800,"Bronx County, NY",42713
36085001100,"Richmond County, NY",42685
36047012700,"Kings County, NY",42668
36047023000,"Kings County, NY",42665
36047119200,"Kings County, NY",42662
36047100400,"Kings County, NY",42625
36047043700,"Kings County, NY",42558
36005026701,"Bronx County, NY",42526
34039035300,"Linden, NJ",42517
36047098400,"Kings County, NY",42515
36047098600,"Kings County, NY",42507
36085013302,"Richmond County, NY",42500
36047077400,"Kings County, NY",42494
36005021200,"Bronx County, NY",42493
36047033100,"Kings County, NY",42428
34017003000,"McGinley Square, Jersey City, NJ",42392
36047072600,"Kings County, NY",42377
36005024502,"Bronx County, NY",42370
36047028900,"Kings County, NY",42363
36081005500,"Queens County, NY",42360
34017006400,"Downtown Jersey City, Jersey City, NJ",42326
36005042200,"Bronx County, NY",42315
36047117000,"Kings County, NY",42298
36081042400,"Queens County, NY",42268
34013000800,"Lower Roseville, Newark, NJ",42266
36081050500,"Queens County, NY",42262
36061015602,"Upper Manhattan, New York, NY",42255
34031183102,"Paterson, NJ",42254
36081014100,"Queens County, NY",42253
36081061200,"Queens County, NY",42245
34017001300,"The Heights, Jersey City, NJ",42214
36047117400,"Kings County, NY",42188
36085023100,"Richmond County, NY",42178
36081035700,"Queens County, NY",42161
36047047200,"Kings County, NY",42159
34013008700,"Mount Pleasant/Lower Broadway, Newark, NJ",42147
36005037800,"Bronx County, NY",42123
34031175401,"Passaic, NJ",42120
36081027400,"Queens County, NY",42101
36005033202,"Bronx County, NY",42084
36005008600,"Bronx County, NY",42069
36005012701,"Bronx County, NY",42056
34017015202,"West New York, NJ",42034
36081053000,"Queens County, NY",42022
36047019500,"Kings County, NY",42015
36047039500,"Kings County, NY",41974
34013019200,"South Orange, NJ",41960
36047102200,"Kings County, NY",41948
36061009300,"Midtown, New York, NY",41937
36005038700,"Bronx County, NY",41936
34013001100,"University Heights, Newark, NJ",41931
36047051200,"Kings County, NY",41923
36005034200,"Bronx County, NY",41921
36047098800,"Kings County, NY",41874
36081059400,"Queens County, NY",41870
36047074200,"Kings County, NY",41867
36047087800,"Kings County, NY",41866
36081049600,"Queens County, NY",41853
34023004500,"Perth Amboy, NJ",41835
34013016800,"Montclair, NJ",41833
36047086200,"Kings County, NY",41818
36061028500,"Fort George, New York, NY",41801
36047112400,"Kings County, NY",41800
36047085400,"Kings County, NY",41795
34013003900,"Springfield/Belmont, Newark, NJ",41760
36047026500,"Kings County, NY",41721
36059406802,"Hempstead, NY",41697
36047044700,"Kings County, NY",41691
34013012000,"Irvington, NJ",41679
36005040400,"Bronx County, NY",41675
36081000100,"Queens County, NY",41645
36081058200,"Queens County, NY",41641
36047040300,"Kings County, NY",41624
36047086600,"Kings County, NY",41583
34039034400,"Roselle, NJ",41553
36047021800,"Kings County, NY",41552
36081041100,"Queens County, NY",41551
36005021602,"Bronx County, NY",41534
34013002500,"Lower Vailsburg, Newark, NJ",41531
34031175200,"Passaic, NJ",41531
36047094402,"Kings County, NY",41529
36059406701,"Hempstead, NY",41510
36081019800,"Queens County, NY",41498
36059407203,"Hempstead, NY",41497
34013006700,"South Broad Street, Newark, NJ",41479
34003023501,"Hackensack, NJ",41477
34013019600,"Maplewood, NJ",41447
36047043100,"Kings County, NY",41431
36005007600,"Bronx County, NY",41430
36005039902,"Bronx County, NY",41405
34039031400,"Elizabeth, NJ",41396
36061020800,"Harlem, New York, NY",41374
36047099800,"Kings County, NY",41364
36005012500,"Bronx County, NY",41314
34013010200,"East Orange, NJ",41307
36005043100,"Bronx County, NY",41298
34013009600,"North Broadway, Newark, NJ",41291
36081060600,"Queens County, NY",41265
36119004000,"North Side, Mount Vernon, NY",41230
34013001000,"University Heights, Newark, NJ",41223
36005040303,"Bronx County, NY",41213
34039032800,"Union County, NJ",41204
36005020601,"Bronx County, NY",41201
36005023301,"Bronx County, NY",41200
34013023000,"West Side, Newark, NJ",41196
36081044400,"Queens County, NY",41196
36061019800,"East Harlem, New York, NY",41190
36005033800,"Bronx County, NY",41180
36047078000,"Kings County, NY",41175
36047009000,"Kings County, NY",41161
36081063200,"Queens County, NY",41150
36081079200,"Queens County, NY",41141
36047011000,"Kings County, NY",41129
36047048400,"Kings County, NY",41094
36005020000,"Bronx County, NY",41092
34013018200,"City of Orange, NJ",41075
36047033500,"Kings County, NY",41062
36047081600,"Kings County, NY",41043
34003054200,"Teaneck, NJ",41041
36005022102,"Bronx County, NY",41023
34013016700,"Montclair, NJ",41017
34031175500,"Passaic, NJ",41016
36047076400,"Kings County, NY",40989
36047116400,"Kings County, NY",40987
36005013300,"Bronx County, NY",40928
36047042500,"Kings County, NY",40920
36061010300,"Midtown, New York, NY",40912
34031182500,"Paterson, NJ",40907
34023004900,"Perth Amboy, NJ",40904
36047030800,"Kings County, NY",40867
36081081800,"Queens County, NY",40867
36005022404,"Bronx County, NY",40862
34013009000,"Seventh Avenue, Newark, NJ",40847
36047091800,"Kings County, NY",40846
36061024700,"Upper Manhattan, New York, NY",40835
36047034100,"Kings County, NY",40766
36005038800,"Bronx County, NY",40727
36005009000,"Bronx County, NY",40707
36047024700,"Kings County, NY",40702
34013006600,"Springfield/Belmont, Newark, NJ",40698
34017016100,"Union City, NJ",40684
36059414100,"Freeport, NY",40677
36005035900,"Bronx County, NY",40668
36081017800,"Queens County, NY",40666
36005017702,"Bronx County, NY",40664
36005017701,"Bronx County, NY",40656
34013000300,"Upper Roseville, Newark, NJ",40651
36047047800,"Kings County, NY",40634
36005004400,"Bronx County, NY",40578
36061003200,"Lower Manhattan, New York, NY",40562
36047087600,"Kings County, NY",40552
36047092800,"Kings County, NY",40547
36081011400,"Queens County, NY",40519
36047112200,"Kings County, NY",40514
34013011900,"Irvington, NJ",40510
36047078800,"Kings County, NY",40504
36081044601,"Queens County, NY",40481
36005007100,"Bronx County, NY",40462
36081065000,"Queens County, NY",40451
